index,school_type,region,gender,grade,counselling_purpose,question1,question2,question3,question4,question5,question6
S-5745,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,2,1,4,4,4
S-5746,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,2,2,5,3
S-5747,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,2,5,5,2,3
S-5750,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,3,4,2,1,5
S-5751,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,1,4,1,2,5
S-5752,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,2,4,5,2,1
S-5753,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,3,5,1,1,2
S-5755,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,5,4,5,4
S-5756,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,4,1,2,2,3
S-5757,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,4,3,4,5
S-5758,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,4,4,5,3
S-5759,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,4,3,2,4,1
S-5762,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,1,1,1,4,1
S-5763,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,4,3,5,1,5
S-5764,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,2,5,2,1,4
S-5765,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,4,4,1,5,1
S-5766,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,3,3,5,3,5
S-5767,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,4,4,5,1,3
S-5768,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,5,1,5,1
S-5769,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,5,4,3,3,3
S-5790,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,5,5,2,5,5
S-5792,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,2,2,4,3
S-5796,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,4,5,1,4,5
S-5801,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,1,4,1,5,4
S-5806,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,1,4,1,1
S-5811,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,5,3,1,4
S-5824,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,3,3,1,3,5
S-5829,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,5,2,5,1,3
S-5833,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,3,3,2,5,1
S-5836,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,1,4,3,2,2
S-5837,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,5,3,1,1,2
S-5843,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,5,3,5,2,1
S-5847,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,4,4,3,1,4
S-5854,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,2,5,5,3,3
S-5857,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,4,5,1,4
S-5861,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,4,5,5,5,3
S-5865,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,1,4,4,2,1
S-5872,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,4,1,5,2,2
S-5876,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,5,1,2,5
S-5880,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,5,3,3,1,2
S-5881,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,5,4,2,5,3
S-5882,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,1,5,3,4,4
S-5883,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,1,2,3,3,4
S-5884,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,3,3,1,4
S-5885,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,2,2,4,1
S-5886,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,1,4,1,3,1
S-5887,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,4,2,5,5,5
S-5888,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,4,2,1,4,4
S-5889,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,1,4,4,3
S-5890,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,1,3,1,1,4
S-5891,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,3,2,2,5,2
S-5892,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,4,5,1,1,4
S-5893,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,3,3,2,5,1
S-5897,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,3,5,5,2,4
S-5899,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,3,1,4,2,5
S-5900,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,3,2,2,1,4
S-5901,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,3,5,5,1,1
S-5902,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,4,5,4,5,5
S-5903,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,4,5,1,3
S-5904,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,4,4,1,5,2
S-5905,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,3,1,2,4,3
S-5906,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,3,2,1,3
S-5907,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,4,3,3,2
S-5908,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,3,2,2,4,4
S-5909,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,5,4,3,2,5
S-5910,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,4,4,1,1
S-5911,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,3,3,4,3
S-5912,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,1,3,5,1,2
S-5914,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,3,4,4,2,2
S-5915,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,3,1,5,5,2
S-5916,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,5,2,5,5,1
S-5917,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,1,5,3,2,1
S-5918,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,5,2,4,5
S-5919,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,3,4,4,5
S-5921,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,4,5,1,3,1
S-5922,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,5,3,5,3
S-5925,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,4,1,4,3,2
S-5926,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,2,3,3,1,4
S-5928,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,4,5,5,1,4
S-5929,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,3,4,3,3,2
S-5931,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,3,3,3,2,5
S-5932,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,3,3,2,1,2
S-5934,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,4,4,3,4,2
S-5943,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,2,2,1,2,1
S-5944,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,2,2,2,3,5
S-5945,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,5,1,4,1,1
S-5946,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,2,5,2,4,2
S-5948,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,2,3,5,4,3
S-5950,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,4,3,5,1,4
S-5952,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,2,2,4,4,1
S-5953,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,2,2,4,4
S-5954,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,1,2,2,1,4
S-5955,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,5,1,4,5
S-5957,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,3,2,4,4,1
S-5958,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,2,3,5,1,1
S-5960,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,5,5,5,4,4
S-5961,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,3,4,3,3,1
S-5962,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,4,2,5,1,4
S-5964,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,4,5,5,2,2
S-5965,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,5,3,2,3,3
S-5970,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,2,3,5,5
S-5971,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,3,5,5,1,5
S-5972,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,5,3,3,4
S-5973,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,1,5,1,5,2
S-5974,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,1,3,3,3,4
S-5975,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,4,1,4,2,4
S-5976,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,2,4,2,2,1
S-5977,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,2,3,1,3,4
S-5979,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,3,2,5,5,1
S-5980,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,2,4,5,5
S-5982,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,2,2,3,5,5
S-5983,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,5,2,5,2
S-5984,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,4,4,5,3,2
S-5986,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,4,5,1,3,3
S-5987,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,5,4,3,4,3
S-5988,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,4,1,5,3,1
S-6030,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,2,4,2,1,1
S-6037,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,5,4,2,4,4
S-6048,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,2,1,3,1,5
S-6055,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,3,4,3,1,1
S-6057,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,2,5,1,3,4
S-6058,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,3,4,5,1
S-6059,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,3,1,4,1,5
S-6060,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,2,1,1,3,4
S-6062,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,5,1,5,5,3
S-6063,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,1,5,5,3,4
S-6065,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,4,5,2,2,3
S-6066,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,5,4,3,1,5
S-6067,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,2,3,1,3,4
S-6068,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,2,5,4,2,2
S-6071,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,4,1,1,1,1
S-6083,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,3,1,1,1,4
S-6088,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,1,2,1,4
S-6090,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,1,1,2,1
S-6091,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,3,4,2,3,5
S-6092,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,5,4,2,1,3
S-6093,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,3,5,5,5
S-6098,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,1,3,2,4,3
S-6100,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,3,3,1,2,5
S-6101,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,2,3,2,3
S-6102,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,4,4,1,1,3
S-6103,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,2,5,5,4,4
S-6140,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,5,2,3,3,4
S-6141,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,4,4,4,4,5
S-6142,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,2,4,5,5,1
S-6144,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,2,1,2,2
S-6145,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,1,3,3,3,1
S-6146,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,2,5,4,2
S-6147,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,1,3,1,2,1
S-6236,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,1,5,3,3,4
S-6253,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,3,5,5,4,1
S-6257,중학교,경기도 성남시,여,상,학교 진로 상담 참여,5,5,3,3,2,2
S-6258,중학교,경기도 화성시,여,하,학교 진로 상담 참여,4,5,3,2,5,4
S-6262,중학교,경기도 성남시,남,하,학교 진로 상담 참여,5,4,4,4,4,4
S-6266,중학교,경기도 성남시,남,하,학교 진로 상담 참여,5,2,1,4,2,5
S-6268,중학교,경기도 성남시,여,상,학교 진로 상담 참여,4,5,4,4,4,3
S-6270,중학교,경기도 성남시,여,중,학교 진로 상담 참여,2,5,1,4,3,4
S-6275,중학교,경기도 성남시,남,중,학교 진로 상담 참여,5,4,4,3,4,4
S-6279,중학교,경기도 화성시,여,하,학교 진로 상담 참여,4,4,5,4,5,4
S-6280,중학교,경기도 평택시,여,하,학교 진로 상담 참여,2,2,3,3,4,3
S-6281,중학교,경기도 성남시,남,중,학교 진로 상담 참여,4,1,2,5,4,5
S-6285,중학교,경기도 김포시,남,상,학교 진로 상담 참여,5,3,2,1,5,5
S-6287,중학교,경기도 성남시,여,중,학교 진로 상담 참여,3,2,3,4,2,4
S-6288,중학교,경기도 성남시,여,중,학교 진로 상담 참여,5,5,5,5,4,5
S-6290,중학교,경기도 고양시,여,하,학교 진로 상담 참여,1,3,1,3,4,1
S-6291,중학교,경기도 화성시,여,상,학교 진로 상담 참여,3,4,3,4,4,4
S-6294,중학교,경기도 성남시,여,중,학교 진로 상담 참여,4,2,1,1,5,5
S-6295,중학교,경기도 성남시,남,하,학교 진로 상담 참여,4,3,3,4,4,3
S-6296,중학교,경기도 수원시,여,상,학교 진로 상담 참여,3,2,2,1,3,3
S-6297,중학교,경기도 성남시,남,상,학교 진로 상담 참여,1,2,2,4,5,2
S-6298,중학교,경기도 성남시,남,상,학교 진로 상담 참여,4,2,5,4,4,3
S-6301,중학교,경기도 성남시,여,하,학교 진로 상담 참여,3,3,2,4,1,4
S-6305,중학교,경기도 광주시,여,하,학교 진로 상담 참여,3,3,5,2,2,2
S-6306,중학교,경기도 시흥시,여,상,학교 진로 상담 참여,5,5,5,3,5,1
S-6307,중학교,경기도 용인시,남,상,학교 진로 상담 참여,3,2,4,4,4,2
S-6311,중학교,경기도 안성시,남,중,학교 진로 상담 참여,2,2,3,4,4,2
S-6312,중학교,경기도 안산시,여,상,학교 진로 상담 참여,3,2,3,3,2,3
S-6313,중학교,경기도 성남시,여,중,학교 진로 상담 참여,4,4,3,3,4,3
S-6315,중학교,경기도 안성시,남,하,학교 진로 상담 참여,3,3,3,3,2,4
S-6317,중학교,경기도 안성시,남,하,학교 진로 상담 참여,3,4,3,4,3,4
S-6320,중학교,경기도 양평군,여,하,학교 진로 상담 참여,3,3,3,4,2,3
S-6323,중학교,경기도 성남시,남,중,학교 진로 상담 참여,5,4,2,2,2,2
S-6324,중학교,경기도 성남시,여,중,학교 진로 상담 참여,5,5,4,3,5,4
S-6325,중학교,경기도 광주시,여,중,학교 진로 상담 참여,3,4,2,2,4,3
S-6327,중학교,경기도 의정부시,남,중,학교 진로 상담 참여,4,5,3,3,5,5
S-6330,중학교,경기도 군포시,여,상,학교 진로 상담 참여,1,5,2,3,2,2
S-6333,중학교,경기도 성남시,여,상,학교 진로 상담 참여,4,5,5,5,3,1
S-6334,중학교,경기도 안성시,남,하,학교 진로 상담 참여,2,2,3,2,2,2
S-6336,중학교,경기도 성남시,여,상,학교 진로 상담 참여,4,2,2,4,5,5
S-6339,중학교,경기도 성남시,여,중,학교 진로 상담 참여,3,3,4,3,3,3
S-6341,중학교,경기도 성남시,여,중,학교 진로 상담 참여,3,3,3,3,2,3
S-6350,중학교,경기도 화성시,여,중,학교 진로 상담 참여,4,3,2,2,3,3
S-6353,중학교,경기도 성남시,남,하,학교 진로 상담 참여,4,5,3,3,4,4
S-6354,중학교,경기도 성남시,여,하,학교 진로 상담 참여,4,1,4,3,4,3
S-6356,중학교,경기도 성남시,남,상,학교 진로 상담 참여,3,3,4,4,3,4
S-6362,중학교,경기도 안성시,남,하,학교 진로 상담 참여,5,5,4,3,3,3
S-6363,중학교,경기도 성남시,남,하,학교 진로 상담 참여,5,2,1,2,4,3
S-6365,중학교,경기도 성남시,여,하,학교 진로 상담 참여,3,5,1,2,5,2
S-6366,중학교,경기도 성남시,여,하,학교 진로 상담 참여,5,5,5,4,5,2
S-6371,중학교,경기도 화성시,남,상,학교 진로 상담 참여,1,3,3,3,2,2
S-6372,중학교,부산광역시,남,상,학교 진로 상담 참여,4,4,3,5,4,3
